0|72
0.517241|72
1.034482|72
1.551723|72
2.068964|72
2.586205|72
3.103446|72
3.620687|72
4.137928|72
4.655169|72
5.17241|72
5.689651|72
6.206892|72
6.724133|72
7.241374|72
7.758615|72
8.275856|72
8.793097|72
9.310338|72
9.827579|72
10.34482|72
10.86206|72
11.3793|72
11.89654|72
12.41378|72
12.93102|72
13.44827|72
13.96551|72
14.48275|72
14.99999|72
15.51723|72
16.03447|72
16.55171|72
17.06895|72
17.58619|72
18.10344|72
18.62068|72
19.13792|72
19.65516|72
20.1724|72
20.68964|72
21.20688|72
21.72412|72
22.24136|72
22.7586|72
23.27584|72
23.79309|72
24.31033|72
24.82757|72
25.34481|72
25.86205|72
26.37929|72
26.89653|72
27.41377|72
27.93101|72
28.44826|72
28.9655|72
29.48274|72
29.99998|72
30.51722|72
31.03446|72
31.5517|72
32.06894|72
32.58618|72
33.10342|72
33.62067|72
34.13791|72
34.65515|72
35.17239|72
35.68963|72
36.20687|72
36.72411|72
37.24135|72
37.75859|72
38.27583|72
38.79308|72
39.31031|72
39.82756|72
40.3448|72
40.86204|72
41.37928|72
41.89652|72
42.41376|72
42.931|72
43.44824|72
43.96548|72
44.48273|72
44.99997|72
45.51721|72
46.03445|72
46.55169|72
47.06893|72
47.58617|72
48.10341|72
48.62066|72
49.13789|72
49.65514|72
50.17238|72
50.68962|72
51.20686|72
51.7241|72
52.24134|72
52.75858|72
53.27582|72
53.79306|72
54.31031|72
54.82755|72
55.34479|72
55.86203|72
56.37927|72
56.89651|72
57.41375|72
57.93099|72
58.44823|72
58.96547|72
59.48272|72
59.99995|72
60.5172|72
61.03444|72
61.55168|72
62.06892|72
62.58616|72
63.1034|72
63.62064|72
64.13789|72
64.65513|72
65.17236|72
65.68961|72
66.20685|72
66.72409|72
67.24133|72
67.75857|72
68.27581|72
68.79305|72
69.3103|72
69.82754|72
70.34477|72
70.86201|72
71.37926|72
71.8965|72
72.41374|72
72.93098|72
73.44822|72
73.96546|72
74.4827|72
74.99995|72
75.51719|72
76.03442|72
76.55167|72
77.06891|72
77.58615|72
78.10339|72
78.62063|72
79.13787|72
79.65511|72
80.17236|72
80.6896|72
81.20684|72
81.72408|72
82.24132|72
82.75856|72
83.2758|72
83.79305|72
84.31028|72
84.82752|72
85.34476|72
85.86201|72
86.37925|72
86.89648|72
87.41373|72
87.93097|72
88.44821|72
88.96545|72
89.4827|72
89.99993|72
90.51717|72
91.03442|72
91.55166|72
92.0689|72
92.58614|72
93.10338|72
93.62062|72
94.13786|72
94.65511|72
95.17234|72
95.68958|72
96.20683|72
96.72407|72
97.24131|72
97.75855|72
98.27579|72
98.79303|72
99.31027|72
99.82751|72
100.3448|72
100.862|72
101.3792|72
101.8965|72
102.4137|72
102.931|72
103.4482|72
103.9654|72
104.4827|72
104.9999|72
105.5172|72
106.0344|72
106.5516|72
107.0689|72
107.5861|72
108.1034|72
108.6206|72
109.1378|72
109.6551|72
110.1723|72
110.6896|72
111.2068|72
111.7241|72
112.2413|72
112.7585|72
113.2758|72
113.793|72
114.3103|72
114.8275|72
115.3447|72
115.862|72
116.3792|72
116.8965|72
117.4137|72
117.9309|72
118.4482|72
118.9654|72
119.4827|72
119.9999|72
120.5172|72
121.0344|72
121.5516|72
122.0689|72
122.5861|72
123.1034|72
123.6206|72
124.1378|72
124.6551|72
125.1723|72
125.6896|72
126.2068|72
126.724|72
127.2413|72
127.7585|72
128.2758|72
128.793|72
129.3103|72
129.8275|72
130.3447|72
130.862|72
131.3792|72
131.8965|72
132.4137|72
132.9309|72
133.4482|72
133.9654|72
134.4827|72
134.9999|72
135.5171|72
136.0344|72
136.5516|72
137.078|72
137.6241|72
138.1914|72
138.7817|72
139.397|72
140.0393|72
140.7113|72
141.4158|72
142.1519|72
142.8946|72
143.6394|72
144.3863|72
145.1352|72
145.8852|72
146.6352|72
147.3852|72
147.9024|72
148.4197|72
148.9369|72
149.4542|72
149.9714|72
150.4886|72
151.0059|72
151.5231|72
152.0404|72
152.5576|72
153.0748|72
153.5921|72
154.1093|72
154.6266|72
155.1438|72
155.661|72
156.1783|72
156.6955|72
157.2128|72
157.73|72
158.2473|72
158.7645|72
159.2817|72
159.799|72
160.3162|72
160.8335|72
161.3507|72
161.8679|72
162.3852|72
162.9024|72
163.4197|72
163.9369|72
