4.137928|45
4.655169|45
5.17241|45
5.689651|45
6.034478|43
6.206892|45
6.724133|45
7.06896|43
7.241374|45
7.586201|43
7.758615|45
8.103442|43
8.275856|45
8.793097|45
9.310338|45
9.827579|48
10.17241|43
10.34482|52
10.86206|51
11.3793|50
11.89654|48
12.24137|43
12.41378|45
12.93102|45
13.44827|45
13.96551|45
14.31033|43
14.48275|45
14.99999|45
15.51723|45
15.86206|43
16.03447|45
16.3793|43
16.55171|45
17.06895|45
17.58619|45
18.10344|48
18.44826|43
18.62068|52
19.13792|51
19.65516|50
20.1724|48
20.51723|43
20.68964|45
21.20688|45
21.72412|45
22.24136|45
22.58619|43
22.7586|45
23.27584|45
23.62067|43
23.79309|45
24.13791|43
24.31033|45
24.65516|43
24.82757|45
25.34481|45
25.86205|45
26.37929|48
26.72412|43
26.89653|52
27.41377|51
27.93101|50
28.44826|48
28.79308|43
28.9655|45
29.48274|45
29.99998|45
30.51722|45
30.86205|43
31.03446|45
31.5517|45
32.06894|45
32.41377|43
32.58618|45
32.93101|43
33.10342|45
33.62067|45
34.13791|45
34.65515|48
34.99997|43
35.17239|52
35.68963|51
36.20687|50
36.72411|48
37.06894|43
37.24135|45
37.75859|45
38.27583|45
38.79308|45
39.1379|43
39.31031|45
39.82756|45
40.17239|43
40.3448|45
40.68962|43
40.86204|45
41.20687|43
41.37928|45
41.89652|45
42.41376|45
42.931|48
43.27583|43
43.44824|52
43.96548|51
44.48273|50
44.99997|48
45.3448|43
45.51721|45
46.03445|45
46.55169|45
47.06893|45
47.41376|43
47.58617|45
48.10341|45
48.62066|45
48.96548|43
49.13789|45
49.48272|43
49.65514|45
50.17238|45
50.68962|45
51.20686|48
51.55169|43
51.7241|52
52.24134|51
52.75858|50
53.27582|48
53.62065|43
53.79306|45
54.31031|45
54.82755|45
55.34479|45
55.68961|43
55.86203|45
56.37927|45
56.7241|43
56.89651|45
57.24134|43
57.41375|45
57.75858|43
57.93099|45
58.44823|45
58.96547|45
59.48272|48
59.82754|43
59.99995|52
60.5172|51
61.03444|50
61.55168|48
61.89651|43
62.06892|45
62.58616|45
63.1034|45
63.62064|45
63.96547|43
64.13789|45
64.65513|45
65.17236|45
65.5172|43
65.68961|45
66.03443|43
66.20685|45
66.72409|45
67.24133|45
67.75857|48
68.1034|43
68.27581|52
68.79305|51
69.3103|50
69.82754|48
70.17236|43
70.35862|45
70.8502|45
71.37366|45
71.90872|45
72.43378|42
73.45384|41
74.51598|40
82.79183|40
91.03442|40
91.20683|43
91.37924|40
91.55166|40
95.17234|40
95.34476|43
95.51717|40
95.68958|52
99.31027|40
99.48269|43
99.6551|40
99.82751|40
103.4482|40
103.6206|43
103.793|40
103.9654|52
106.0344|43
106.5516|42
107.0689|41
107.5861|40
108.1034|52
108.6206|54
109.1378|47
109.6551|46
110.1723|43
110.6896|42
111.2068|41
111.7241|40
112.2413|52
112.7585|54
113.2758|47
113.793|46
114.3103|43
114.8275|42
115.3447|41
115.862|40
116.3792|52
116.8965|54
117.4137|47
117.9309|46
118.4482|43
118.9654|42
119.4827|41
119.9999|40
120.5172|52
121.0344|54
121.5516|47
122.0689|46
122.5861|43
123.1034|42
123.6206|41
124.1378|40
124.6551|52
125.1723|54
125.6896|47
126.2068|46
126.724|43
127.2413|42
127.7585|41
128.2758|40
128.793|52
129.3103|54
129.8275|47
130.3447|46
130.862|43
131.3792|42
131.8965|41
132.4137|40
132.9309|52
133.4482|54
133.9654|47
134.4827|46
134.9999|43
135.5171|42
136.0344|41
136.5516|40
137.078|52
137.6241|54
138.1914|47
138.7817|46
139.397|43
140.0393|42
140.7113|41
141.4158|40
145.8852|43
147.3852|45
147.9024|45
148.4197|45
148.9369|45
149.2817|43
149.4542|45
149.9714|45
150.3162|43
150.4886|45
150.8335|43
151.0059|45
151.3507|43
151.5231|45
152.0404|45
152.5576|45
153.0748|48
153.4197|43
153.5921|52
154.1093|51
154.6266|50
155.1438|48
155.4886|43
155.661|45
156.1783|45
156.6955|45
157.2128|45
157.5576|43
157.73|45
158.2473|45
158.7645|45
159.1093|43
159.2817|45
159.6266|43
159.799|45
160.3162|45
160.8335|45
161.3507|48
161.6955|43
161.8679|52
162.3852|51
162.9024|50
163.4197|48
163.5921|50
163.7645|51
163.9369|45
