5.052624|53
5.368413|53
5.684202|53
5.999991|53
6.31578|55
6.473674|53
6.789464|55
7.263147|60
7.578936|60
7.894725|60
8.210514|60
8.526303|60
8.842092|50
9.315776|53
9.789459|50
10.10525|53
10.42104|53
10.73683|53
11.05262|53
11.3684|55
11.5263|53
11.84209|55
12.31577|60
12.63156|60
12.94735|60
13.26314|60
13.57893|60
13.89472|62
14.05261|60
14.3684|65
14.84208|64
15.15787|53
15.47366|53
15.78945|53
16.10524|53
16.42103|55
16.57892|53
16.89471|55
17.36839|60
17.68418|60
17.99997|60
18.31576|60
18.63155|60
18.94734|50
19.42102|53
19.89471|50
20.23406|53
20.83044|50
21.46781|53
22.10634|50
22.75091|53
23.38315|50
24.01921|55
25.26312|48
25.8947|48
26.21049|48
26.36838|52
26.52628|52
27.15785|52
27.78943|45
28.42101|45
28.7368|45
28.89469|50
29.05259|50
29.68417|50
30.31574|43
30.94732|43
31.26311|43
31.42101|48
31.5789|48
32.21048|48
32.52627|45
32.84206|50
33.47363|50
33.78942|50
33.94732|52
34.10521|43
34.73679|43
35.36837|48
35.99995|48
36.31573|48
36.47363|52
36.63152|52
37.2631|52
37.89468|45
38.52626|45
38.84205|45
38.99994|50
39.15784|50
39.78941|50
40.42099|43
41.05257|43
41.36836|43
41.52625|48
41.68415|48
42.31573|48
42.63152|45
42.9473|50
43.57888|50
43.89467|50
44.05257|48
44.21046|43
44.52625|43
44.84204|62
44.99993|55
45.15783|59
45.31572|50
45.47362|53
45.78941|53
46.10519|53
46.42098|53
46.73677|55
46.89466|53
47.21046|55
47.68414|60
47.99993|60
48.31572|60
48.63151|60
48.9473|60
49.26308|50
49.73677|53
50.21045|50
50.52624|53
50.84203|53
51.15782|53
51.47361|53
51.78939|55
51.94729|53
52.26308|55
52.73676|60
53.05255|60
53.36834|60
53.68413|60
53.99992|60
54.31571|62
54.4736|60
54.78939|65
55.26308|64
55.57887|53
55.89465|53
56.21044|53
56.52623|53
56.84202|55
56.99992|53
57.3157|55
57.78939|60
58.10518|60
58.42096|60
58.73676|60
59.05254|60
59.36833|50
59.84201|53
60.3157|50
60.65505|53
61.25143|50
61.88881|53
62.52733|50
63.1719|53
63.80414|50
64.4402|55
65.68411|48
66.31569|48
66.63148|48
66.78938|52
66.94727|52
67.57885|52
68.21043|45
68.842|45
69.15779|45
69.31569|50
69.47358|50
70.10516|50
70.73673|43
71.36832|43
71.6841|43
71.842|48
71.99989|48
72.63147|48
72.94726|45
73.26305|50
73.89462|50
74.21042|50
74.36831|52
74.52621|43
75.15778|43
75.78936|48
76.42094|48
76.73672|48
76.89462|52
77.05251|52
77.6841|52
78.31567|45
78.94725|45
79.26304|45
79.42094|50
79.57883|50
80.2104|50
80.84199|43
81.47356|43
81.78935|43
81.94724|48
82.10514|48
82.73672|48
83.05251|45
83.36829|50
83.99987|50
84.31567|50
84.47356|48
84.63145|43
84.94724|43
85.26303|62
85.42092|55
85.57882|59
85.73672|48
85.89461|50
86.2104|50
86.84197|50
87.15776|50
87.47356|50
88.10513|50
88.42092|53
88.73671|53
89.36829|53
89.68407|48
89.99986|48
90.63144|48
90.78934|49
90.94724|50
91.26302|50
91.8946|50
92.21039|50
92.52618|50
93.15775|50
93.47354|55
93.78933|55
94.42091|55
94.7367|48
95.05249|48
95.68407|48
95.84196|49
95.99986|50
96.31564|50
96.94722|50
97.26302|50
97.5788|50
98.21038|50
98.52617|53
98.84196|53
99.47353|53
99.78932|48
100.1051|48
100.7367|48
100.8946|49
101.0525|50
101.3683|50
101.9998|50
102.3156|50
102.6314|50
103.263|50
103.5788|55
103.8946|55
104.5262|55
104.8419|48
105.1577|48
105.7893|48
105.9472|49
106.1051|50
106.4209|50
106.7462|53
107.0525|48
107.3683|50
107.6841|50
108.3156|50
108.6314|53
108.9472|53
109.263|57
109.5788|53
109.8946|48
110.2104|48
110.8419|48
110.9998|49
111.1577|50
111.4735|50
111.7924|53
112.1051|48
112.4209|50
112.7367|50
113.3682|50
113.684|55
113.9998|55
114.3206|57
114.6314|55
114.9472|48
115.263|48
115.8946|48
116.0525|49
116.2104|50
116.5261|50
116.8419|53
117.1577|48
117.4735|50
117.7893|50
118.4209|50
118.7367|53
119.0525|53
119.3682|57
119.684|53
119.9998|48
120.3156|48
120.9472|48
121.1051|49
121.263|50
121.5788|50
121.8946|53
122.2103|48
122.5261|50
122.8419|50
123.4735|50
123.7893|55
124.1051|55
124.7367|55
125.0524|67
125.3682|67
125.684|67
125.8419|62
125.9998|64
126.1577|59
126.3156|53
126.6314|53
126.9472|53
127.263|53
127.5788|55
127.7366|53
128.0524|55
128.5261|60
128.8419|60
129.1577|60
129.4735|60
129.7893|60
130.1051|50
130.5788|53
131.0524|50
131.3682|53
131.684|53
131.9998|53
132.3156|53
132.6314|55
132.7893|53
133.1051|55
133.5788|60
133.8945|60
134.2103|60
134.5261|60
134.8419|60
135.1577|62
135.3156|60
135.6314|65
136.1051|64
136.4209|53
136.7366|53
137.0524|53
137.3682|53
137.684|55
137.8419|53
138.1577|55
138.6314|60
138.9472|60
139.263|60
139.5787|60
139.8945|60
140.2103|50
140.684|53
141.1577|50
141.497|53
142.0934|50
142.7308|53
143.3693|50
144.0139|53
144.6461|50
145.2822|55
146.5261|53
146.8419|53
147.1577|53
147.4735|53
147.7892|55
147.9471|53
148.2629|55
148.7366|60
149.0524|60
149.3682|60
149.684|60
149.9998|60
150.3156|50
150.7892|53
151.2629|50
151.5787|53
151.8945|53
152.2103|53
152.5261|53
152.8419|55
152.9998|53
153.3156|55
153.7892|60
154.105|60
154.4208|60
154.7366|60
155.0524|60
155.3682|62
155.5261|60
155.8419|65
156.3156|64
156.6313|53
156.9471|53
157.2629|53
157.5787|53
157.8945|55
158.0524|53
158.3682|55
158.8419|60
159.1577|60
159.4734|60
159.7892|60
160.105|60
160.4208|50
160.8945|53
161.3682|50
161.7075|53
162.3039|50
162.9413|53
163.5798|50
164.2244|53
164.8566|50
165.4927|55
166.7366|41
167.0524|41
167.3682|41
167.684|41
167.9997|41
168.3155|41
168.6313|41
168.9471|41
169.2629|43
169.5787|43
169.8945|43
170.2103|43
170.5261|43
170.8418|43
171.1576|43
171.4734|43
171.7892|48
172.105|48
172.7366|48
173.0524|48
173.3682|48
173.9997|48
174.3155|48
